"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
72,1997,1,48.67,7.08,"48.67 7.08",1438,305,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.2,820,"IRGA","Exclusion","Aggrading",660,"48.67_7.08","None",3.46467532467532,NA,48.67,47.3,"Deciduous Forest",0,9.67956695556643,4.00216191588071,1997,-1.6115863285636,NA,-2.44387654355561
73,1997,1,48.67,7.08,"48.67 7.08",1777,305,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.2,820,"IRGA","Exclusion","Aggrading",660,"48.67_7.08","None",3.46467532467532,NA,48.67,47.3,"Deciduous Forest",0,9.67956695556643,4.00216191588071,1997,-1.6115863285636,NA,-2.44387654355561
79,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Natural","Deciduous Forest","Deciduous",12.9,1796,"IRGA","","Mature",1250,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Deciduous Forest",0,NA,NA,NA,-0.244594986572255,NA,NA
80,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Natural","Deciduous Forest","Deciduous",12.9,1796,"IRGA","","Mature",1240,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Deciduous Forest",0,NA,NA,NA,-0.244594986572255,NA,NA
81,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Natural","Deciduous Forest","Deciduous",12.9,1796,"IRGA","","Mature",1220,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Deciduous Forest",0,NA,NA,NA,-0.244594986572255,NA,NA
82,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Natural","Deciduous Forest","Deciduous",12.9,1796,"IRGA","","Mature",1320,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Deciduous Forest",0,NA,NA,NA,-0.244594986572255,NA,NA
83,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Managed","Grassland","Deciduous",12.9,1796,"IRGA","","Mature",1000,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Grassland",0,NA,NA,NA,-0.244594986572255,NA,NA
84,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Managed","Grassland","Deciduous",12.9,1796,"IRGA","","Mature",1170,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Grassland",0,NA,NA,NA,-0.244594986572255,NA,NA
85,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Managed","Grassland","Deciduous",12.9,1796,"IRGA","","Mature",1030,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Grassland",0,NA,NA,NA,-0.244594986572255,NA,NA
86,1997,1,35.08,-85.5,"35.08 -85.5",2877,768,"Temperate","Managed","Grassland","Deciduous",12.9,1796,"IRGA","","Mature",1180,"35.08_-85.5","None",4.83166666666667,NA,35.08,73.3,"Grassland",0,NA,NA,NA,-0.244594986572255,NA,NA
87,2000.5,1,31.35,35.05,"31.35 35.05",2293,658,"Mediterranean","Managed","Evergreen Forest","Evergreen",22,270,"IRGA","","Mature",192,"31.35_35.05","None",6.09583333333333,150,31.35,20.1,"Evergreen Forest",0,21.9734842936198,7.84888527107319,2000,1.0195716800944,-737.352882514571,9.85004079449777
133,2004,1,45.59,-84.72,"45.59 -84.72",3845,214,"Temperate","Natural","Deciduous Forest","Deciduous",5.5,817,"IRGA","Extraction","Aggrading",675,"45.59_-84.72","None",3.37,680,45.59,NA,"Deciduous Forest",0,NA,NA,NA,-1.70626165323892,-207.352882514571,NA
134,2004,1,45.59,-84.72,"45.59 -84.72",3845,214,"Temperate","Natural","Deciduous Forest","Deciduous",5.5,817,"IRGA","Extraction","Aggrading",782,"45.59_-84.72","None",3.37,680,45.59,NA,"Deciduous Forest",0,NA,NA,NA,-1.70626165323892,-207.352882514571,NA
135,2004,1,45.59,-84.72,"45.59 -84.72",3845,214,"Temperate","Natural","Deciduous Forest","Deciduous",5.5,817,"IRGA","Extraction","Aggrading",782,"45.59_-84.72","None",3.37,680,45.59,NA,"Deciduous Forest",0,NA,NA,NA,-1.70626165323892,-207.352882514571,NA
136,2004,1,45.59,-84.72,"45.59 -84.72",3845,214,"Temperate","Natural","Deciduous Forest","Deciduous",5.5,817,"IRGA","Extraction","Mature",1090,"45.59_-84.72","None",3.37,680,45.59,NA,"Deciduous Forest",0,NA,NA,NA,-1.70626165323892,-207.352882514571,NA
137,2004,1,45.59,-84.72,"45.59 -84.72",3845,214,"Temperate","Natural","Deciduous Forest","Deciduous",5.5,817,"IRGA","Extraction","Mature",930,"45.59_-84.72","None",3.37,680,45.59,NA,"Deciduous Forest",0,NA,NA,NA,-1.70626165323892,-207.352882514571,NA
148,2005.5,1,47.58,11.64,"47.58 11.64",4072,910,"Temperate","Natural","Evergreen Forest","Evergreen",6.8,1563,"IRGA","Exclusion","Mature",525,"47.58_11.64","None",3.40272727272727,1255.83333333333,47.58,123.2,"Evergreen Forest",0,6.08451232910159,4.96407091011398,2006,-1.67353438051165,368.480450818759,-6.03893117002045
473,1996,1,46.58,-112.03,"46.58 -112.03",1762,1394,"Temperate","Managed","Evergreen Forest","Evergreen",6.7,295,"IRGA","","Aggrading",240,"46.58_-112.03","None",2.832,206.666666666667,46.58,25.9,"Evergreen Forest",0,NA,NA,NA,-2.24426165323893,-680.686215847904,NA
474,1996,1,46.58,-112.03,"46.58 -112.03",1762,1394,"Temperate","Managed","Evergreen Forest","Evergreen",6.7,295,"IRGA","","Aggrading",340,"46.58_-112.03","None",2.832,206.666666666667,46.58,25.9,"Evergreen Forest",0,NA,NA,NA,-2.24426165323893,-680.686215847904,NA
475,1996,1,46.58,-112.03,"46.58 -112.03",1762,1394,"Temperate","Managed","Evergreen Forest","Evergreen",6.7,295,"IRGA","","Aggrading",530,"46.58_-112.03","None",2.832,206.666666666667,46.58,25.9,"Evergreen Forest",0,NA,NA,NA,-2.24426165323893,-680.686215847904,NA
476,1996,1,46.58,-112.03,"46.58 -112.03",1762,1394,"Temperate","Managed","Evergreen Forest","Evergreen",6.7,295,"IRGA","","Aggrading",560,"46.58_-112.03","None",2.832,206.666666666667,46.58,25.9,"Evergreen Forest",0,NA,NA,NA,-2.24426165323893,-680.686215847904,NA
523,2000.5,1.5,55.17,-2.05,"55.17 -2.05",3211,300,"Temperate","Managed","Evergreen Forest","Evergreen",6.97797101449275,704.04,"Gas Chromatography","","Aggrading",230,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
524,2000.5,1.5,55.17,-2.05,"55.17 -2.05",3211,300,"Temperate","Managed","Evergreen Forest","Evergreen",6.97797101449275,704.04,"Gas Chromatography","","Aggrading",220,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
525,2000.5,1.5,55.17,-2.05,"55.17 -2.05",3211,300,"Temperate","Managed","Evergreen Forest","Evergreen",6.97797101449275,704.04,"Gas Chromatography","","Aggrading",540,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
526,2000.5,1.5,55.17,-2.05,"55.17 -2.05",3211,300,"Temperate","Managed","Evergreen Forest","Evergreen",6.97797101449275,704.04,"Gas Chromatography","","Mature",500,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
527,2000.5,1.5,55.17,-2.05,"55.17 -2.05",3211,300,"Temperate","Natural","Grassland","Deciduous",6.97797101449275,704.04,"Gas Chromatography","","Mature",1420,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Grassland",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
587,1999.5,1,9.87,-67.07,"-9.87 -67.07",2756,181,"Tropical","Managed","Grassland","Evergreen",26,1940,"IRGA","","Aggrading",1840,"-9.87_-67.07","None",7.99333333333333,NA,-9.87,376,"Grassland",0,NA,NA,NA,2.91707168009441,NA,NA
588,1999.5,1,9.88,-67.07,"-9.88 -67.07",2756,178,"Tropical","Natural","Evergreen Forest","Evergreen",26,1940,"IRGA","","Aggrading",1830,"-9.88_-67.07","None",7.99333333333333,NA,-9.88,NA,"Evergreen Forest",0,NA,NA,NA,2.91707168009441,NA,NA
589,1999.5,1,9.88,-67.07,"-9.88 -67.07",2756,178,"Tropical","Natural","Evergreen Forest","Evergreen",26,1940,"IRGA","","Aggrading",1540,"-9.88_-67.07","None",7.99333333333333,NA,-9.88,NA,"Evergreen Forest",1,NA,NA,NA,2.91707168009441,NA,NA
590,1999.5,1,9.88,-67.07,"-9.88 -67.07",2756,178,"Tropical","Natural","Evergreen Forest","Evergreen",26,1940,"IRGA","","Aggrading",1350,"-9.88_-67.07","None",7.99333333333333,NA,-9.88,NA,"Evergreen Forest",0,NA,NA,NA,2.91707168009441,NA,NA
591,1999.5,1,9.88,-67.08,"-9.88 -67.08",2756,183,"Tropical","Natural","Evergreen Forest","Evergreen",26,1940,"IRGA","","Mature",1490,"-9.88_-67.08","None",7.99333333333333,NA,-9.88,NA,"Evergreen Forest",0,NA,NA,NA,2.91707168009441,NA,NA
608,1996.5,2,41.87,13.63,"41.87 13.63",1800,1550,"Temperate","Natural","Deciduous Forest","Deciduous",7,1100,"IRGA","","Mature",625,"41.87_13.63","None",5.17636363636364,NA,41.87,51.8,"Deciduous Forest",0,9.26442362467452,4.70933116279656,1996,0.100101983124715,NA,-2.85901987444752
609,1996.5,2,44.08,0.08,"44.08 0.08",1800,60,"Temperate","Natural","Evergreen Forest","Evergreen",13.5,900,"IRGA","","Aggrading",1675,"44.08_0.08","None",4.75818181818182,698.5,44.08,77.4,"Evergreen Forest",1,13.5293975830078,3.13955410856221,1996,-0.318079835057105,-188.852882514571,1.40595408388576
623,2002,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1181,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
624,2002,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1331,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
625,2003,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1174,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
626,2003,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1387,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
627,2004,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1386,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
628,2004,1,43.03,-89.43,"43.03 -89.43",3429,264,"Temperate","Natural","Grassland","Deciduous",7.5,928,"IRGA","","Mature",1510,"43.03_-89.43","None",3.03666666666667,NA,43.03,39.8,"Grassland",0,NA,NA,NA,-2.03959498657225,NA,NA
674,1999,1,45.55,-84.85,"45.55 -84.85",2541,285,"Temperate","Natural","Deciduous Forest","Deciduous",6.1,828,"IRGA","","Mature",1071,"45.55_-84.85","None",11.2192857142857,696.958333333333,45.55,79.5,"Deciduous Forest",0,NA,NA,NA,6.14302406104678,-190.394549181238,NA
676,1999,1,43.67,-86.15,"43.67 -86.15",2541,257,"Temperate","Natural","Deciduous Forest","Deciduous",7.6,793,"IRGA","","Mature",1071,"43.67_-86.15","None",3.5175,786.416666666667,43.67,79.3,"Deciduous Forest",0,NA,NA,NA,-1.55876165323892,-100.936215847904,NA
682,2001,1,45.55,-84.85,"45.55 -84.85",2541,285,"Temperate","Natural","Deciduous Forest","Deciduous",6.1,828,"IRGA","","Mature",1071,"45.55_-84.85","None",11.2192857142857,696.958333333333,45.55,79.5,"Deciduous Forest",0,NA,NA,NA,6.14302406104678,-190.394549181238,NA
684,2001,1,43.67,-86.15,"43.67 -86.15",2541,257,"Temperate","Natural","Deciduous Forest","Deciduous",7.6,793,"IRGA","","Mature",1071,"43.67_-86.15","None",3.5175,786.416666666667,43.67,79.3,"Deciduous Forest",0,NA,NA,NA,-1.55876165323892,-100.936215847904,NA
699,1992,1,41.22,0.92,"41.22 0.92",986,975,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",12,547,"IRGA","","Aggrading",1069,"41.22_0.92","None",5.72227272727273,NA,41.22,81.1,"Evergreen Forest",0,15.4242696126302,3.13955410837762,1992,0.646011074033805,NA,3.30082611350816
700,1992,1,41.22,0.92,"41.22 0.92",986,700,"Mediterranean","Unmanaged","Evergreen Forest","Evergreen",12,547,"IRGA","","Aggrading",657,"41.22_0.92","None",5.72227272727273,NA,41.22,81.1,"Evergreen Forest",0,15.4242696126302,3.13955410837762,1992,0.646011074033805,NA,3.30082611350816
735,1995,1,36.1,-84.1,"36.1 -84.1",1297,285,"Temperate","Managed","Deciduous Forest","Deciduous",13.7,1367,"IRGA","","Aggrading",276,"36.1_-84.1","None",4.08166666666667,NA,36.1,49.7,"Deciduous Forest",0,NA,NA,NA,-0.994594986572255,NA,NA
739,1995,1,36.1,-84.1,"36.1 -84.1",1297,285,"Temperate","Managed","Deciduous Forest","Deciduous",13.7,1367,"IRGA","","Aggrading",265,"36.1_-84.1","None",4.08166666666667,NA,36.1,49.7,"Deciduous Forest",0,NA,NA,NA,-0.994594986572255,NA,NA
743,1996,1,36.1,-84.1,"36.1 -84.1",1297,285,"Temperate","Managed","Deciduous Forest","Deciduous",13.7,1367,"IRGA","","Aggrading",276,"36.1_-84.1","None",4.08166666666667,NA,36.1,49.7,"Deciduous Forest",0,NA,NA,NA,-0.994594986572255,NA,NA
747,1996,1,36.1,-84.1,"36.1 -84.1",1297,285,"Temperate","Managed","Deciduous Forest","Deciduous",13.7,1367,"IRGA","","Aggrading",284,"36.1_-84.1","None",4.08166666666667,NA,36.1,49.7,"Deciduous Forest",0,NA,NA,NA,-0.994594986572255,NA,NA
758,1995,1,43.3,-89.35,"43.3 -89.35",1405,305,"Temperate","Natural","Grassland","Deciduous",7.5,940,"IRGA","","Aggrading",719,"43.3_-89.35","None",2.90272727272727,673.75,43.3,42,"Grassland",0,NA,NA,NA,-2.17353438051165,-213.602882514571,NA
780,2000,2,39.08,-96.58,"39.08 -96.58",2382,382,"Temperate","Natural","Grassland","Deciduous",12.5,835,"IRGA","","Mature",1593,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",1,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
781,2000,2,39.08,-96.58,"39.08 -96.58",2382,382,"Temperate","Natural","Grassland","Deciduous",12.5,835,"IRGA","","Mature",1304,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
864,1995,6,35.95,-84.28,"35.95 -84.28",1980,305,"Temperate","Natural","Deciduous Forest","Deciduous",13.8,1352,"IRGA","","Mature",950,"35.95_-84.28","None",5.03833333333333,NA,35.95,52.7,"Deciduous Forest",0,NA,NA,NA,-0.0379283199055944,NA,NA
867,1995.5,1,45.58,-84.7,"45.58 -84.7",1980,214,"Temperate","Natural","Deciduous Forest","Deciduous",6.2,750,"IRGA","","Mature",1132,"45.58_-84.7","None",3.79144444444444,NA,45.58,NA,"Deciduous Forest",0,NA,NA,NA,-1.28481720879448,NA,NA
887,1991,1,39.08,-96.58,"39.08 -96.58",815,399,"Temperate","Natural","Grassland","Deciduous",12.5,835,"Gas Chromatography","","Mature",1613,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",1,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
888,1991,1,39.08,-96.58,"39.08 -96.58",815,399,"Temperate","Natural","Grassland","Deciduous",12.5,835,"Gas Chromatography","","Mature",1384,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
889,1991,1,39.08,-96.58,"39.08 -96.58",815,399,"Temperate","Natural","Grassland","Deciduous",12.5,835,"Gas Chromatography","","Mature",1314,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
890,1991,1,39.08,-96.58,"39.08 -96.58",815,399,"Temperate","Natural","Grassland","Deciduous",12.5,835,"Gas Chromatography","","Mature",906,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
922,1995,2,39.08,-96.58,"39.08 -96.58",1338,399,"Temperate","Natural","Grassland","Deciduous",12.8,835,"IRGA","","Mature",1440,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
924,1995,2,39.08,-96.58,"39.08 -96.58",1338,399,"Temperate","Natural","Grassland","Deciduous",12.8,835,"IRGA","","Mature",1280,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
964,2003.5,1,41.22,0.92,"41.22 0.92",3729,930,"Mediterranean","Natural","Evergreen Forest","Evergreen",12,687,"IRGA","","Mature",859,"41.22_0.92","None",5.72227272727273,NA,41.22,81.1,"Evergreen Forest",0,16.3226994832357,3.13955410837762,2004,0.646011074033805,NA,4.19925598411366
965,2004.5,1,41.22,0.92,"41.22 0.92",3729,930,"Mediterranean","Natural","Evergreen Forest","Evergreen",12,687,"IRGA","","Mature",397,"41.22_0.92","None",5.72227272727273,NA,41.22,81.1,"Evergreen Forest",0,16.3226994832357,3.13955410837762,2004,0.646011074033805,NA,4.19925598411366
968,2001,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",213,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
969,2001,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",608,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
970,2001,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",709,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
971,2001,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Grassland","Deciduous",7.5,950,"Gas Chromatography","","Mature",1522,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Grassland",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
972,2002,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",275,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
973,2002,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",371,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
974,2002,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Evergreen Forest","Evergreen",7.5,950,"Gas Chromatography","","Aggrading",646,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Evergreen Forest",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
975,2002,1,55.17,-2.05,"55.17 -2.05",3733,260,"Temperate","Managed","Grassland","Deciduous",7.5,950,"Gas Chromatography","","Mature",903,"55.17_-2.05","None",6.97797101449275,704.04,55.17,149.6,"Grassland",0,NA,NA,NA,1.90170936125383,-183.312882514571,NA
1036,2004.5,1,48.67,7.06,"48.67 7.06",4003,305,"Temperate","Natural","Deciduous Forest","Deciduous",9.7,913,"IRGA","Exclusion","Mature",528,"48.67_7.06","None",3.68636363636364,NA,48.67,91.2,"Deciduous Forest",0,9.73415781656905,5.55000000008305,2004,-1.38989801687528,NA,-2.38928568255299
1037,2004.5,1,48.68,7.07,"48.68 7.07",4003,300,"Temperate","Natural","Deciduous Forest","Deciduous",9.7,913,"IRGA","Exclusion","Mature",527,"48.68_7.07","None",3.68636363636364,NA,48.68,75.4,"Deciduous Forest",0,9.73415781656905,4.00216191584178,2004,-1.38989801687528,NA,-2.38928568255299
1068,1997,1,39.08,-96.58,"39.08 -96.58",1956,382,"Temperate","Natural","Grassland","Deciduous",12.9,844,"IRGA","","Mature",1342,"39.08_-96.58","None",4.22756363636364,670,39.08,47.5,"Grassland",0,NA,NA,NA,-0.848698016875285,-217.352882514571,NA
1140,1998,1,29.73,-82.16,"29.73 -82.16",2563,37,"Temperate","Managed","Evergreen Forest","Evergreen",24,1332,"Gas Chromatography","","Aggrading",1162,"29.73_-82.16","None",6.7463829787234,NA,29.73,49.4,"Evergreen Forest",0,NA,NA,NA,1.67012132548448,NA,NA
1141,1999,1,29.73,-82.16,"29.73 -82.16",2563,37,"Temperate","Managed","Evergreen Forest","Evergreen",24,1332,"Gas Chromatography","","Aggrading",1115,"29.73_-82.16","None",6.7463829787234,NA,29.73,49.4,"Evergreen Forest",0,NA,NA,NA,1.67012132548448,NA,NA
1142,1999,1,29.73,-82.16,"29.73 -82.16",2563,37,"Temperate","Managed","Evergreen Forest","Evergreen",24,1332,"Gas Chromatography","","Aggrading",952,"29.73_-82.16","None",6.7463829787234,NA,29.73,49.4,"Evergreen Forest",0,NA,NA,NA,1.67012132548448,NA,NA
1143,1996,1,29.73,-82.16,"29.73 -82.16",2563,37,"Temperate","Managed","Evergreen Forest","Evergreen",24,1332,"Gas Chromatography","","Aggrading",1035,"29.73_-82.16","None",6.7463829787234,NA,29.73,49.4,"Evergreen Forest",0,NA,NA,NA,1.67012132548448,NA,NA
1170,1997,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",600,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1171,1998,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",784,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1172,1999,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",898,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1173,2000,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",996,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1174,2001,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",698,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1195,1997,1,35.9,-84.33,"35.9 -84.33",2656,230,"Temperate","Managed","Deciduous Forest","Deciduous",14.2,1390,"IRGA","","Aggrading",598,"35.9_-84.33","None",5.68568965517241,NA,35.9,47,"Deciduous Forest",0,NA,NA,NA,0.609428001933485,NA,NA
1261,1999.5,1.5,39,-96,"39 -96",2771,200,"Temperate","Natural","Grassland","Deciduous",13,835,"IRGA","","Mature",858,"39_-96","None",4.68636363636364,NA,39,29.1,"Grassland",0,NA,NA,NA,-0.389898016875285,NA,NA
1262,1999.5,1.5,39,-96,"39 -96",2771,200,"Temperate","Natural","Deciduous Forest","Deciduous",13,835,"IRGA","","Mature",534,"39_-96","None",4.68636363636364,NA,39,29.1,"Deciduous Forest",0,NA,NA,NA,-0.389898016875285,NA,NA
1331,2002.5,2,37.98,-109.75,"37.98 -109.75",3328,1500,"Temperate","Natural","Grassland","Deciduous",12.5,207,"IRGA","","Mature",151,"37.98_-109.75","None",2.34727272727273,201.333333333333,37.98,23.3,"Grassland",0,NA,NA,NA,-2.7289889259662,-686.019549181238,NA
1390,2003,1,2.97,102.3,"2.97 102.3",4391,113,"Tropical","Natural","Evergreen Forest","Evergreen",9.23757575757576,1804,"IRGA","","Mature",1588,"2.97_102.3","None",9.23757575757576,NA,2.97,NA,"Evergreen Forest",0,25.9944447835287,3.33000000009295,2003,4.16131410433684,NA,13.8710012844067
1391,2004,1,2.97,102.3,"2.97 102.3",4391,113,"Tropical","Natural","Evergreen Forest","Evergreen",9.23757575757576,1804,"IRGA","","Mature",1565,"2.97_102.3","None",9.23757575757576,NA,2.97,NA,"Evergreen Forest",0,26.1887476603191,3.33000000009295,2004,4.16131410433684,NA,14.0653041611971
1392,2005,1,2.97,102.3,"2.97 102.3",4391,113,"Tropical","Natural","Evergreen Forest","Evergreen",9.23757575757576,1804,"IRGA","","Mature",1526,"2.97_102.3","None",9.23757575757576,NA,2.97,NA,"Evergreen Forest",0,26.5082132975261,3.33000000009295,2005,4.16131410433684,NA,14.3847697984041
1487,1996.5,1,48.67,7.08,"48.67 7.08",1437,305,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.2,820,"IRGA","","Mature",620,"48.67_7.08","None",3.46467532467532,NA,48.67,47.3,"Deciduous Forest",0,8.61728820800784,4.00216191588071,1996,-1.6115863285636,NA,-3.5061552911142
1604,1996,1,48.67,7.08,"48.67 7.08",1602,300,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.2,820,"IRGA","Exclusion","Mature",575,"48.67_7.08","None",3.46467532467532,NA,48.67,47.3,"Deciduous Forest",0,8.61728820800784,4.00216191588071,1996,-1.6115863285636,NA,-3.5061552911142
1605,1997,1,48.67,7.08,"48.67 7.08",1602,300,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.2,820,"IRGA","Exclusion","Mature",663,"48.67_7.08","None",3.46467532467532,NA,48.67,47.3,"Deciduous Forest",0,9.67956695556643,4.00216191588071,1997,-1.6115863285636,NA,-2.44387654355561
1619,1998,1,45,-93,"45 -93",1766,311,"Temperate","Natural","Grassland","Deciduous",2.75953846153846,NA,"IRGA","","Aggrading",768,"45_-93","None",2.75953846153846,NA,45,376,"Grassland",0,NA,NA,NA,-2.31672319170047,NA,NA
